cell_id,elevation,slope,population,rainfall,poverty_rate,vulnerable_pop_ratio,dist_road_m,dist_health_m,geometry_wkt
WAY_HEX_0336,750.0,8.74989066552718,150,440.5,0.36,0.21,7049.0,9859.3,"MULTIPOLYGON (((75.927749 11.921986, 75.932923 11.913092, 75.932286 11.91323, 75.931814 11.913954, 75.931556 11.914511, 75.931202 11.915802, 75.930741 11.916505, 75.929764 11.917481, 75.929014 11.918111, 75.928048 11.918762, 75.927447 11.919056, 75.92661 11.919434, 75.92528 11.920011, 75.924947 11.920872, 75.925033 11.921838, 75.925074 11.921995, 75.927749 11.921986)))"
WAY_HEX_0337,750.0,8.010619777104644,280,421.1,0.22,0.32,5958.1,10317.3,"MULTIPOLYGON (((75.927749 11.921986, 75.933291 11.931365, 75.94431 11.931328, 75.949787 11.921912, 75.944245 11.912534, 75.934255 11.912567, 75.934056 11.912653, 75.933015 11.913072, 75.932923 11.913092, 75.927749 11.921986)))"
WAY_HEX_0338,750.0,10.90062750625576,0,432.1,0.42,0.21,7258.0,10863.6,"MULTIPOLYGON (((75.933291 11.931365, 75.927749 11.921986, 75.925074 11.921995, 75.925226 11.922583, 75.925966 11.924399, 75.926106 11.925407, 75.926063 11.926289, 75.925795 11.927339, 75.925173 11.929291, 75.925012 11.930803, 75.925312 11.932052, 75.925709 11.93265, 75.927962 11.934802, 75.930108 11.935547, 75.930905 11.935465, 75.933291 11.931365)))"
WAY_HEX_0339,750.0,10.979700284118945,150,401.1,0.36,0.37,6296.9,10408.5,"MULTIPOLYGON (((75.949852 11.940706, 75.94431 11.931328, 75.933291 11.931365, 75.930905 11.935465, 75.932457 11.935306, 75.935019 11.93473, 75.936597 11.934176, 75.936781 11.935403, 75.937189 11.937006, 75.938358 11.939305, 75.938487 11.940281, 75.938303 11.941656, 75.945359 11.941422, 75.94796 11.941646, 75.949402 11.941463, 75.949415 11.941458, 75.949852 11.940706)))"
WAY_HEX_0340,750.0,9.04578419326796,0,301.6,0.41,0.33,3623.3,10642.8,"MULTIPOLYGON (((76.140722 11.460768, 76.145856 11.451916, 76.143847 11.451873, 76.143342 11.451361, 76.14215 11.453406, 76.140413 11.45587, 76.137681 11.457886, 76.136876 11.458902, 76.135375 11.460246, 76.133983 11.460794, 76.140722 11.460768)))"
WAY_HEX_0341,750.0,8.77275684376314,0,311.7,0.35,0.37,3828.8,9468.2,"MULTIPOLYGON (((76.12627 11.466763, 76.125891 11.466927, 76.125272 11.468306, 76.124666 11.469403, 76.12466 11.469539, 76.12627 11.466763)))"
WAY_HEX_0342,750.0,9.177848683762322,0,344.5,0.26,0.21,3417.4,7994.4,"MULTIPOLYGON (((76.113333 11.489064, 76.124334 11.489022, 76.129797 11.479604, 76.124597 11.4708, 76.124579 11.47117, 76.124153 11.473613, 76.123249 11.474224, 76.122205 11.474929, 76.118901 11.476253, 76.116312 11.476146, 76.11479 11.476615, 76.113722 11.47747, 76.112988 11.478697, 76.112299 11.479632, 76.111959 11.480347, 76.108389 11.480371, 76.108238 11.480437, 76.113333 11.489064)))"
WAY_HEX_0343,750.0,11.37780158931712,150,330.6,0.16,0.35,5201.2,8610.2,"MULTIPOLYGON (((76.091331 11.489147, 76.094919 11.482963, 76.094496 11.482714, 76.092814 11.482265, 76.092205 11.481961, 76.091277 11.483091, 76.090053 11.485726, 76.089674 11.48654, 76.089056 11.486922, 76.088137 11.487737, 76.088387 11.489158, 76.091331 11.489147)))"
WAY_HEX_0344,750.0,9.823067305551856,280,348.8,0.18,0.29,3928.2,7632.8,"MULTIPOLYGON (((76.091331 11.489147, 76.096868 11.498524, 76.107869 11.498482, 76.113333 11.489064, 76.108238 11.480437, 76.106954 11.480999, 76.106116 11.481919, 76.104123 11.482523, 76.101788 11.483477, 76.098896 11.483602, 76.098262 11.483618, 76.096124 11.483673, 76.094919 11.482963, 76.091331 11.489147)))"
WAY_HEX_0345,750.0,7.1197195492161836,0,317.5,0.21,0.28,1959.9,6206.9,"MULTIPOLYGON (((76.124334 11.489022, 76.113333 11.489064, 76.107869 11.498482, 76.113407 11.507858, 76.124409 11.507815, 76.129872 11.498397, 76.124334 11.489022)))"
WAY_HEX_0346,750.0,7.22299042463159,0,327.8,0.18,0.38,4507.4,7310.0,"MULTIPOLYGON (((76.091403 11.507941, 76.096868 11.498524, 76.091331 11.489147, 76.088387 11.489158, 76.088411 11.489295, 76.089277 11.490548, 76.09 11.49138, 76.090905 11.492381, 76.092305 11.49311, 76.091466 11.494193, 76.090962 11.495845, 76.091052 11.497215, 76.091475 11.499009, 76.091032 11.500278, 76.089387 11.503558, 76.088876 11.505855, 76.0889 11.507172, 76.088914 11.50795, 76.091403 11.507941)))"
WAY_HEX_0347,750.0,5.9145819362446765,0,313.0,0.41,0.23,3106.3,10848.8,"MULTIPOLYGON (((76.162722 11.460681, 76.165306 11.460671, 76.164706 11.459587, 76.163138 11.457775, 76.161294 11.45601, 76.159962 11.45601, 76.162722 11.460681)))"
WAY_HEX_0348,750.0,8.419954725639823,0,300.3,0.33,0.3,2762.7,10283.3,"MULTIPOLYGON (((76.140722 11.460768, 76.14626 11.470143, 76.15726 11.4701, 76.162722 11.460681, 76.159962 11.45601, 76.159827 11.45601, 76.1589 11.45698, 76.158164 11.456777, 76.157736 11.45638, 76.156929 11.455392, 76.152897 11.453669, 76.150882 11.452272, 76.148246 11.453008, 76.146196 11.451924, 76.145856 11.451916, 76.140722 11.460768)))"
WAY_HEX_0349,750.0,11.140219222980024,0,313.3,0.15,0.35,2776.3,9122.2,"MULTIPOLYGON (((76.129797 11.479604, 76.140798 11.479561, 76.14626 11.470143, 76.140722 11.460768, 76.133983 11.460794, 76.133348 11.461044, 76.13261 11.461395, 76.131977 11.46265, 76.130949 11.463964, 76.129765 11.464018, 76.129068 11.464636, 76.128203 11.465404, 76.127925 11.466046, 76.12627 11.466763, 76.12466 11.469539, 76.124597 11.4708, 76.129797 11.479604)))"
WAY_HEX_0350,750.0,9.697810339994842,0,295.2,0.39,0.37,1981.2,9348.0,"MULTIPOLYGON (((76.162722 11.460681, 76.15726 11.4701, 76.162799 11.479474, 76.173799 11.47943, 76.17856 11.471221, 76.177286 11.470939, 76.175337 11.468276, 76.173041 11.467548, 76.171027 11.467103, 76.169067 11.466241, 76.16741 11.464137, 76.166029 11.46198, 76.165306 11.460671, 76.162722 11.460681)))"
WAY_HEX_0351,750.0,10.42485824270916,0,295.2,0.21,0.21,2083.2,7886.8,"MULTIPOLYGON (((76.173799 11.47943, 76.179339 11.488805, 76.185847 11.488778, 76.185936 11.48853, 76.185756 11.488336, 76.18552 11.488312, 76.185336 11.488294, 76.185011 11.488373, 76.185078 11.488188, 76.185209 11.487827, 76.185153 11.487402, 76.185137 11.487284, 76.185064 11.486762, 76.185049 11.486654, 76.185069 11.486421, 76.185107 11.485991, 76.185115 11.4859, 76.184953 11.4855, 76.185284 11.484954, 76.185239 11.484692, 76.185146 11.484574, 76.184953 11.484332, 76.18478 11.484041, 76.184459 11.483919, 76.184267 11.483967, 76.184049 11.484021, 76.183783 11.484123, 76.18332 11.484184, 76.183017 11.484341, 76.182806 11.484317, 76.182517 11.484195, 76.182362 11.484166, 76.182029 11.483704, 76.182076 11.483381, 76.182988 11.482439, 76.184281 11.481265, 76.185933 11.479151, 76.186562 11.477656, 76.186227 11.475626, 76.185246 11.475281, 76.182909 11.474961, 76.181386 11.473469, 76.180007 11.471541, 76.17856 11.471221, 76.173799 11.47943)))"
WAY_HEX_0352,750.0,8.575487923456958,2613,312.8,0.35,0.32,857.0,8348.1,"MULTIPOLYGON (((76.15726 11.4701, 76.14626 11.470143, 76.140798 11.479561, 76.146336 11.488936, 76.157337 11.488893, 76.162799 11.479474, 76.15726 11.4701)))"
WAY_HEX_0353,750.0,8.461012808075052,0,302.1,0.2,0.21,1028.8,7590.8,"MULTIPOLYGON (((76.173799 11.47943, 76.162799 11.479474, 76.157337 11.488893, 76.162876 11.498268, 76.173877 11.498223, 76.179339 11.488805, 76.173799 11.47943)))"
WAY_HEX_0354,750.0,9.366105634022727,280,304.8,0.4,0.37,1935.4,7081.0,"MULTIPOLYGON (((76.140798 11.479561, 76.129797 11.479604, 76.124334 11.489022, 76.129872 11.498397, 76.140873 11.498355, 76.146336 11.488936, 76.140798 11.479561)))"
WAY_HEX_0355,750.0,7.1343156248190605,1176,301.3,0.21,0.3,931.3,5840.8,"MULTIPOLYGON (((76.179339 11.488805, 76.173877 11.498223, 76.179417 11.507598, 76.190418 11.507553, 76.194622 11.500303, 76.193949 11.499817, 76.192899 11.49872, 76.192496 11.497773, 76.192378 11.497647, 76.192061 11.497307, 76.19193 11.496849, 76.191848 11.496808, 76.19126 11.496512, 76.191244 11.496397, 76.19118 11.495934, 76.191138 11.495629, 76.19104 11.495589, 76.190826 11.495502, 76.190582 11.495402, 76.189971 11.495439, 76.189893 11.495194, 76.189831 11.494998, 76.188671 11.494593, 76.189962 11.493179, 76.189557 11.492656, 76.18884 11.492092, 76.188261 11.491765, 76.187676 11.491432, 76.187866 11.490953, 76.188296 11.490764, 76.188359 11.490456, 76.188134 11.490277, 76.187343 11.490337, 76.187214 11.490346, 76.186652 11.489718, 76.18656 11.489725, 76.186221 11.489748, 76.185921 11.48977, 76.185664 11.48946, 76.185715 11.489147, 76.18577 11.488992, 76.185847 11.488778, 76.179339 11.488805)))"
WAY_HEX_0356,750.0,6.327876741643363,0,282.0,0.37,0.36,2315.9,4146.7,"MULTIPOLYGON (((76.190418 11.507553, 76.195959 11.516927, 76.206961 11.516881, 76.211166 11.509628, 76.211019 11.509617, 76.210257 11.509596, 76.209109 11.509491, 76.208476 11.509207, 76.207983 11.508997, 76.207382 11.50866, 76.206706 11.508061, 76.206236 11.507687, 76.206191 11.507651, 76.206119 11.507619, 76.205687 11.50743, 76.204968 11.507157, 76.20427 11.507041, 76.203487 11.507157, 76.20264 11.507398, 76.2025 11.507472, 76.202339 11.507556, 76.201728 11.507609, 76.201148 11.507535, 76.200794 11.507325, 76.200765 11.507302, 76.200548 11.507136, 76.20034 11.507059, 76.200204 11.50701, 76.199654 11.506424, 76.199279 11.506025, 76.198213 11.504891, 76.197997 11.504707, 76.197724 11.504475, 76.197032 11.503886, 76.197034 11.503462, 76.197038 11.50222, 76.196706 11.502041, 76.196514 11.501937, 76.19619 11.501762, 76.196091 11.501683, 76.19572 11.501391, 76.195428 11.50116, 76.195105 11.500802, 76.194716 11.500371, 76.194622 11.500303, 76.190418 11.507553)))"
WAY_HEX_0357,750.0,6.768411502551787,0,255.2,0.19,0.27,2702.1,3571.1,"MULTIPOLYGON (((76.206961 11.516881, 76.212502 11.526255, 76.223504 11.526209, 76.227419 11.519455, 76.227256 11.519123, 76.227203 11.518714, 76.227197 11.516924, 76.226945 11.515984, 76.226606 11.515601, 76.226607 11.514969, 76.226576 11.513801, 76.225946 11.513172, 76.225136 11.51288, 76.224943 11.512552, 76.224506 11.512359, 76.224249 11.512289, 76.223993 11.512378, 76.223375 11.512487, 76.222692 11.512459, 76.221314 11.5121, 76.221061 11.511767, 76.220106 11.511824, 76.219634 11.511635, 76.21898 11.511236, 76.218175 11.510963, 76.217639 11.510742, 76.216963 11.5103, 76.216405 11.5101, 76.215729 11.510216, 76.215257 11.510374, 76.2148 11.510321, 76.214624 11.5103, 76.213884 11.510363, 76.213068 11.510184, 76.212349 11.509848, 76.211716 11.509669, 76.211166 11.509628, 76.206961 11.516881)))"
WAY_HEX_0358,750.0,6.1860329688817455,0,294.3,0.27,0.34,926.4,2389.1,"MULTIPOLYGON (((76.206961 11.516881, 76.195959 11.516927, 76.190497 11.526346, 76.196038 11.53572, 76.207041 11.535674, 76.212502 11.526255, 76.206961 11.516881)))"
WAY_HEX_0359,750.0,7.315219441244361,0,265.1,0.22,0.24,1061.9,3185.2,"MULTIPOLYGON (((76.223504 11.526209, 76.229046 11.535582, 76.240048 11.535535, 76.244875 11.527208, 76.244309 11.527113, 76.244109 11.526576, 76.243544 11.526689, 76.243266 11.527423, 76.242045 11.527086, 76.241544 11.527856, 76.240646 11.527897, 76.240464 11.527355, 76.239261 11.526466, 76.238742 11.526612, 76.238256 11.526858, 76.237724 11.52745, 76.23707 11.527662, 76.236827 11.527801, 76.23654 11.528275, 76.236286 11.528393, 76.236169 11.528586, 76.23592 11.528746, 76.235698 11.528801, 76.235436 11.529016, 76.235193 11.529025, 76.234848 11.529031, 76.234525 11.52911, 76.234029 11.529279, 76.233792 11.529114, 76.233517 11.529007, 76.233343 11.528956, 76.233084 11.528669, 76.232602 11.528137, 76.232304 11.528058, 76.232047 11.527858, 76.231968 11.527275, 76.231765 11.527025, 76.231479 11.526782, 76.23107 11.526646, 76.230444 11.526294, 76.230244 11.526032, 76.230249 11.525664, 76.229947 11.525423, 76.229715 11.525358, 76.229353 11.524988, 76.229107 11.524697, 76.229094 11.523871, 76.228833 11.523557, 76.228503 11.52315, 76.228305 11.522538, 76.228115 11.522, 76.22775 11.521587, 76.22765 11.521184, 76.227743 11.520854, 76.227863 11.520214, 76.22754 11.519701, 76.227419 11.519455, 76.223504 11.526209)))"
WAY_HEX_0360,750.0,10.176495145055537,477,248.2,0.38,0.3,78.8,4049.8,"MULTIPOLYGON (((76.245591 11.544908, 76.245762 11.544907, 76.245502 11.544758, 76.245591 11.544908)), ((76.240048 11.535535, 76.24424 11.542624, 76.245031 11.541994, 76.245442 11.540757, 76.246852 11.541073, 76.247759 11.540289, 76.249239 11.538695, 76.249959 11.536981, 76.250433 11.537127, 76.251198 11.538011, 76.251818 11.538111, 76.251882 11.537756, 76.250897 11.536772, 76.250919 11.535688, 76.250305 11.533674, 76.250506 11.531751, 76.250023 11.530084, 76.250688 11.528498, 76.250952 11.528015, 76.250624 11.527596, 76.249867 11.52754, 76.248615 11.527676, 76.247626 11.527819, 76.247025 11.526885, 76.24584 11.52709, 76.245152 11.527254, 76.244875 11.527208, 76.240048 11.535535)))"
WAY_HEX_0361,750.0,7.5445297131927465,0,279.3,0.17,0.37,1167.3,1743.2,"MULTIPOLYGON (((76.223504 11.526209, 76.212502 11.526255, 76.207041 11.535674, 76.212582 11.545048, 76.223585 11.545001, 76.229046 11.535582, 76.223504 11.526209)))"
WAY_HEX_0362,750.0,10.73202688355185,3276,305.5,0.18,0.27,517.5,6345.2,"MULTIPOLYGON (((76.157337 11.488893, 76.146336 11.488936, 76.140873 11.498355, 76.146412 11.50773, 76.157414 11.507686, 76.162876 11.498268, 76.157337 11.488893)))"
WAY_HEX_0363,750.0,8.54174249725649,664,282.3,0.18,0.27,440.4,5689.3,"MULTIPOLYGON (((76.173877 11.498223, 76.162876 11.498268, 76.157414 11.507686, 76.162953 11.517061, 76.173955 11.517016, 76.179417 11.507598, 76.173877 11.498223)))"
WAY_HEX_0364,750.0,10.97656780229952,1302,288.4,0.4,0.21,240.5,5003.2,"MULTIPOLYGON (((76.140873 11.498355, 76.129872 11.498397, 76.124409 11.507815, 76.129947 11.517191, 76.140949 11.517148, 76.146412 11.50773, 76.140873 11.498355)))"
WAY_HEX_0365,750.0,9.94581195557619,150,310.8,0.37,0.31,884.6,4295.5,"MULTIPOLYGON (((76.157414 11.507686, 76.146412 11.50773, 76.140949 11.517148, 76.146488 11.526523, 76.157491 11.526479, 76.162953 11.517061, 76.157414 11.507686)))"
WAY_HEX_0366,750.0,5.803080142974061,280,284.3,0.34,0.3,1193.3,3991.2,"MULTIPOLYGON (((76.190418 11.507553, 76.179417 11.507598, 76.173955 11.517016, 76.179495 11.526391, 76.190497 11.526346, 76.195959 11.516927, 76.190418 11.507553)))"
WAY_HEX_0367,750.0,7.780243896384007,741,279.0,0.45,0.3,229.1,2926.2,"MULTIPOLYGON (((76.140949 11.517148, 76.129947 11.517191, 76.124483 11.526609, 76.130022 11.535984, 76.141025 11.535941, 76.146488 11.526523, 76.140949 11.517148)))"
WAY_HEX_0368,750.0,6.862306169060146,0,315.7,0.3,0.24,1049.6,3652.5,"MULTIPOLYGON (((76.173955 11.517016, 76.162953 11.517061, 76.157491 11.526479, 76.16303 11.535854, 76.174033 11.535809, 76.179495 11.526391, 76.173955 11.517016)))"
WAY_HEX_0369,750.0,6.0831569917693225,0,306.3,0.17,0.35,1068.5,2261.5,"MULTIPOLYGON (((76.157491 11.526479, 76.146488 11.526523, 76.141025 11.535941, 76.146565 11.545316, 76.157568 11.545272, 76.16303 11.535854, 76.157491 11.526479)))"
WAY_HEX_0370,750.0,9.29885043353842,150,285.4,0.31,0.18,534.0,2462.0,"MULTIPOLYGON (((76.190497 11.526346, 76.179495 11.526391, 76.174033 11.535809, 76.179574 11.545184, 76.190577 11.545139, 76.196038 11.53572, 76.190497 11.526346)))"
WAY_HEX_0371,750.0,8.22492040490605,2466,276.0,0.38,0.23,681.5,1711.5,"MULTIPOLYGON (((76.174033 11.535809, 76.16303 11.535854, 76.157568 11.545272, 76.163108 11.554647, 76.174111 11.554602, 76.179574 11.545184, 76.174033 11.535809)))"
WAY_HEX_0372,750.0,6.947880955036387,595,246.5,0.31,0.21,477.2,2460.1,"MULTIPOLYGON (((76.245591 11.544908, 76.245502 11.544758, 76.244227 11.544025, 76.24389 11.543269, 76.244087 11.542745, 76.24424 11.542624, 76.240048 11.535535, 76.229046 11.535582, 76.223585 11.545001, 76.229127 11.554374, 76.240131 11.554328, 76.242136 11.550868, 76.242114 11.550598, 76.242221 11.55036, 76.242523 11.549319, 76.243016 11.548353, 76.243625 11.548299, 76.245591 11.544908)))"
WAY_HEX_0373,750.0,10.48319808876505,589,270.1,0.33,0.3,191.5,399.4,"MULTIPOLYGON (((76.207041 11.535674, 76.196038 11.53572, 76.190577 11.545139, 76.196118 11.554512, 76.207121 11.554467, 76.212582 11.545048, 76.207041 11.535674)))"
WAY_HEX_0374,750.0,7.527543359175739,0,278.3,0.18,0.23,1455.9,3297.4,"MULTIPOLYGON (((76.240131 11.554328, 76.240906 11.55564, 76.240965 11.555625, 76.241712 11.556098, 76.242186 11.556025, 76.242168 11.555142, 76.243134 11.554805, 76.244154 11.554103, 76.244355 11.553711, 76.243462 11.55382, 76.242706 11.553556, 76.2424 11.552801, 76.242797 11.551798, 76.242159 11.551151, 76.242136 11.550868, 76.240131 11.554328)), ((76.245591 11.544908, 76.243625 11.548299, 76.244117 11.548255, 76.245084 11.547788, 76.246104 11.546613, 76.246514 11.546039, 76.245919 11.544998, 76.245762 11.544907, 76.245591 11.544908)))"
WAY_HEX_0375,750.0,10.976124607941937,1049,272.1,0.35,0.27,8.6,725.3,"MULTIPOLYGON (((76.223585 11.545001, 76.212582 11.545048, 76.207121 11.554467, 76.212663 11.56384, 76.223667 11.563794, 76.229127 11.554374, 76.223585 11.545001)))"
WAY_HEX_0376,750.0,7.533360857716998,1039,254.2,0.39,0.25,166.0,2464.4,"MULTIPOLYGON (((76.240131 11.554328, 76.229127 11.554374, 76.223667 11.563794, 76.229209 11.573167, 76.236192 11.573137, 76.235222 11.572351, 76.234405 11.572163, 76.234177 11.570951, 76.233678 11.570845, 76.233061 11.570409, 76.232947 11.569561, 76.233166 11.569171, 76.235656 11.566672, 76.236482 11.563042, 76.237585 11.561128, 76.238268 11.561156, 76.239024 11.560417, 76.238368 11.559251, 76.238952 11.558386, 76.239808 11.55813, 76.240382 11.556727, 76.240439 11.555759, 76.240906 11.55564, 76.240131 11.554328)))"
WAY_HEX_0377,750.0,8.955844517493368,0,277.2,0.18,0.24,365.3,1738.5,"MULTIPOLYGON (((76.207121 11.554467, 76.196118 11.554512, 76.190656 11.563932, 76.196198 11.573305, 76.207202 11.57326, 76.212663 11.56384, 76.207121 11.554467)))"
WAY_HEX_0378,750.0,9.788609158551985,280,295.5,0.32,0.22,326.4,2561.7,"MULTIPOLYGON (((76.223667 11.563794, 76.212663 11.56384, 76.207202 11.57326, 76.212744 11.582633, 76.223748 11.582587, 76.229209 11.573167, 76.223667 11.563794)))"
WAY_HEX_0379,750.0,10.848466827720255,280,248.5,0.38,0.34,45.9,2106.9,"MULTIPOLYGON (((76.245757 11.582493, 76.25222 11.582465, 76.251556 11.581811, 76.25032 11.581651, 76.249084 11.580154, 76.246207 11.578968, 76.246004 11.578836, 76.245388 11.578582, 76.24513 11.578464, 76.244599 11.578418, 76.244236 11.577712, 76.243608 11.577739, 76.243093 11.577393, 76.242677 11.577285, 76.245757 11.582493)))"
WAY_HEX_0380,750.0,10.066782315728275,0,272.4,0.18,0.26,773.7,2848.5,"MULTIPOLYGON (((76.229209 11.573167, 76.223748 11.582587, 76.229292 11.59196, 76.240296 11.591913, 76.245757 11.582493, 76.242677 11.577285, 76.242355 11.577202, 76.242315 11.577097, 76.242168 11.576714, 76.240961 11.576509, 76.240783 11.575762, 76.239252 11.57548, 76.239034 11.574632, 76.237977 11.574363, 76.23648 11.573371, 76.236192 11.573137, 76.229209 11.573167)))"
WAY_HEX_0381,750.0,11.471519145931854,958,266.4,0.26,0.31,96.1,3730.1,"MULTIPOLYGON (((76.207202 11.57326, 76.196198 11.573305, 76.190735 11.582724, 76.196278 11.592098, 76.207282 11.592052, 76.212744 11.582633, 76.207202 11.57326)))"
WAY_HEX_0382,750.0,6.427611546334663,2130,303.5,0.43,0.26,207.9,856.2,"MULTIPOLYGON (((76.141025 11.535941, 76.130022 11.535984, 76.124558 11.545402, 76.130097 11.554777, 76.141101 11.554734, 76.146565 11.545316, 76.141025 11.535941)))"
WAY_HEX_0383,750.0,6.139442331862057,0,305.2,0.39,0.32,142.3,643.8,"MULTIPOLYGON (((76.157568 11.545272, 76.146565 11.545316, 76.141101 11.554734, 76.146641 11.564109, 76.157645 11.564065, 76.163108 11.554647, 76.157568 11.545272)))"
WAY_HEX_0384,750.0,6.4320361593378355,0,308.7,0.31,0.38,850.8,2198.4,"MULTIPOLYGON (((76.190577 11.545139, 76.179574 11.545184, 76.174111 11.554602, 76.179652 11.563977, 76.190656 11.563932, 76.196118 11.554512, 76.190577 11.545139)))"
WAY_HEX_0385,750.0,7.92920249870239,0,317.4,0.44,0.27,613.9,811.8,"MULTIPOLYGON (((76.141101 11.554734, 76.130097 11.554777, 76.124633 11.564195, 76.130173 11.57357, 76.141177 11.573527, 76.146641 11.564109, 76.141101 11.554734)))"
WAY_HEX_0386,750.0,5.887518308319436,150,297.8,0.43,0.34,698.8,647.1,"MULTIPOLYGON (((76.174111 11.554602, 76.163108 11.554647, 76.157645 11.564065, 76.163185 11.57344, 76.17419 11.573395, 76.179652 11.563977, 76.174111 11.554602)))"
WAY_HEX_0387,750.0,10.90182914698137,0,296.1,0.32,0.19,544.7,1329.8,"MULTIPOLYGON (((76.157645 11.564065, 76.146641 11.564109, 76.141177 11.573527, 76.146717 11.582902, 76.157722 11.582858, 76.163185 11.57344, 76.157645 11.564065)))"
WAY_HEX_0388,750.0,8.989034883495425,0,283.3,0.31,0.38,442.9,2652.3,"MULTIPOLYGON (((76.190656 11.563932, 76.179652 11.563977, 76.17419 11.573395, 76.179731 11.582769, 76.190735 11.582724, 76.196198 11.573305, 76.190656 11.563932)))"
WAY_HEX_0389,750.0,11.185849707259289,0,289.5,0.42,0.31,73.7,2152.5,"MULTIPOLYGON (((76.17419 11.573395, 76.163185 11.57344, 76.157722 11.582858, 76.163263 11.592233, 76.174268 11.592188, 76.179731 11.582769, 76.17419 11.573395)))"
WAY_HEX_0390,750.0,9.24934826360752,280,318.8,0.14,0.31,380.1,2127.6,"MULTIPOLYGON (((76.141177 11.573527, 76.130173 11.57357, 76.124708 11.582988, 76.130248 11.592364, 76.141253 11.59232, 76.146717 11.582902, 76.141177 11.573527)))"
WAY_HEX_0391,750.0,9.02759443696042,0,275.8,0.17,0.35,289.6,3944.9,"MULTIPOLYGON (((76.190735 11.582724, 76.179731 11.582769, 76.174268 11.592188, 76.17981 11.601562, 76.190815 11.601517, 76.196278 11.592098, 76.190735 11.582724)))"
WAY_HEX_0392,750.0,9.119395506733614,280,262.8,0.4,0.29,50.9,3236.3,"MULTIPOLYGON (((76.223748 11.582587, 76.212744 11.582633, 76.207282 11.592052, 76.212825 11.601426, 76.22383 11.601379, 76.229292 11.59196, 76.223748 11.582587)))"
WAY_HEX_0393,750.0,10.814928721447465,1006,274.3,0.26,0.31,320.0,796.9,"MULTIPOLYGON (((76.245757 11.582493, 76.240296 11.591913, 76.24584 11.601285, 76.256845 11.601237, 76.262305 11.591817, 76.260777 11.589234, 76.260155 11.588683, 76.259228 11.588612, 76.258187 11.588328, 76.257244 11.587211, 76.256106 11.586432, 76.255418 11.585413, 76.253576 11.583904, 76.252784 11.58302, 76.25222 11.582465, 76.245757 11.582493)))"
WAY_HEX_0394,750.0,10.387739681547968,0,273.5,0.28,0.2,364.1,2353.8,"MULTIPOLYGON (((76.240296 11.591913, 76.229292 11.59196, 76.22383 11.601379, 76.229374 11.610752, 76.240379 11.610705, 76.24584 11.601285, 76.240296 11.591913)))"
WAY_HEX_0395,750.0,7.754357060731131,0,278.9,0.24,0.38,128.3,2202.9,"MULTIPOLYGON (((76.207282 11.592052, 76.196278 11.592098, 76.190815 11.601517, 76.196358 11.610891, 76.207363 11.610845, 76.212825 11.601426, 76.207282 11.592052)))"
WAY_HEX_0396,750.0,8.475859937720207,581,267.9,0.18,0.21,934.7,1539.0,"MULTIPOLYGON (((76.256845 11.601237, 76.24584 11.601285, 76.240379 11.610705, 76.245924 11.620077, 76.256929 11.62003, 76.26239 11.61061, 76.256845 11.601237)))"
WAY_HEX_0397,750.0,6.721225826526017,0,280.6,0.17,0.2,233.1,1380.0,"MULTIPOLYGON (((76.22383 11.601379, 76.212825 11.601426, 76.207363 11.610845, 76.212906 11.620218, 76.223912 11.620172, 76.229374 11.610752, 76.22383 11.601379)))"
WAY_HEX_0398,750.0,6.02391688669378,756,258.5,0.36,0.21,268.2,2630.2,"MULTIPOLYGON (((76.240379 11.610705, 76.229374 11.610752, 76.223912 11.620172, 76.229456 11.629545, 76.240462 11.629497, 76.245924 11.620077, 76.240379 11.610705)))"
WAY_HEX_0399,750.0,6.920828887797167,944,289.0,0.37,0.31,573.6,789.9,"MULTIPOLYGON (((76.207363 11.610845, 76.196358 11.610891, 76.190895 11.62031, 76.196438 11.629683, 76.207444 11.629638, 76.212906 11.620218, 76.207363 11.610845)))"
WAY_HEX_0400,750.0,9.95813929216834,150,287.7,0.42,0.22,396.5,996.3,"MULTIPOLYGON (((76.223912 11.620172, 76.212906 11.620218, 76.207444 11.629638, 76.212988 11.639011, 76.223994 11.638964, 76.229456 11.629545, 76.223912 11.620172)))"
WAY_HEX_0401,750.0,7.821460260157635,0,262.8,0.16,0.37,39.3,2612.6,"MULTIPOLYGON (((76.256929 11.62003, 76.245924 11.620077, 76.240462 11.629497, 76.246007 11.63887, 76.257013 11.638822, 76.262474 11.629402, 76.256929 11.62003)))"
WAY_HEX_0402,750.0,10.851130740873579,150,239.6,0.41,0.19,437.3,519.3,"MULTIPOLYGON (((76.311781 11.582201, 76.306323 11.591622, 76.311869 11.600993, 76.322873 11.600943, 76.328331 11.591522, 76.327902 11.590796, 76.32714 11.590334, 76.324068 11.588335, 76.32137 11.586022, 76.318502 11.582667, 76.318183 11.582172, 76.311781 11.582201)))"
WAY_HEX_0403,750.0,10.664593323238542,0,240.7,0.28,0.21,122.1,1956.7,"MULTIPOLYGON (((76.306323 11.591622, 76.295318 11.591671, 76.289859 11.601092, 76.295405 11.610463, 76.30641 11.610414, 76.311869 11.600993, 76.306323 11.591622)))"
